skill_key,tweet_url,created_at,lang,favorites,retweets,relevance
self-improving,https://x.com/i/status/2101985304852963607,2026-09-21T10:42:04.000Z,zxx,1,0,0.11
self-improving,https://x.com/i/status/2101983791661081062,2026-09-21T10:36:03.000Z,en,54,10,0.87
self-improving,https://x.com/i/status/2101975158227620240,2026-09-21T10:01:45.000Z,en,1,0,0.86
self-improving,https://x.com/i/status/2101966905556787442,2026-09-21T09:28:57.000Z,en,0,0,0.79
self-improving,https://x.com/i/status/2101966536798040332,2026-09-21T09:27:29.000Z,en,2023,233,0.88
self-improving,https://x.com/i/status/2101954679513198677,2026-09-21T08:40:22.000Z,en,0,0,0.87
self-improving,https://x.com/i/status/2101942480946036991,2026-09-21T07:51:54.000Z,en,14,2,0.61
improve-codebase-architecture,https://x.com/i/status/2101140610258235575,2026-09-19T02:45:33.000Z,en,0,0,0.96
github,https://x.com/i/status/2102631028582166605,2026-09-23T05:27:56.000Z,ja,0,0,0.06
github,https://x.com/i/status/2102630959753449922,2026-09-23T05:27:40.000Z,en,0,0,0.1
github,https://x.com/i/status/2102630476959928410,2026-09-23T05:25:45.000Z,zxx,1,0,0.07
github,https://x.com/i/status/2102628827759345982,2026-09-23T05:19:12.000Z,es,3,3,0.32
github,https://x.com/i/status/2102628166833734041,2026-09-23T05:16:34.000Z,en,0,0,0.09
github,https://x.com/i/status/2102627893662642563,2026-09-23T05:15:29.000Z,en,0,0,0.16
github,https://x.com/i/status/2102627548370751930,2026-09-23T05:14:07.000Z,ja,1,0,0.15
github,https://x.com/i/status/2102627408566456573,2026-09-23T05:13:33.000Z,ja,0,0,0.22
github,https://x.com/i/status/2102627018605256758,2026-09-23T05:12:00.000Z,zxx,0,0,0.08
github,https://x.com/i/status/2102626724655808831,2026-09-23T05:10:50.000Z,en,0,0,0.13
github,https://x.com/i/status/2102626059363529212,2026-09-23T05:08:12.000Z,en,3,1,0.09
github,https://x.com/i/status/2102624751802085620,2026-09-23T05:03:00.000Z,zh,0,0,0.14
github,https://x.com/i/status/2102624181296693383,2026-09-23T05:00:44.000Z,zh,1,0,0.09
github,https://x.com/i/status/2102622320770621714,2026-09-23T04:53:20.000Z,en,7,5,0.1
github,https://x.com/i/status/2102621848320258560,2026-09-23T04:51:28.000Z,en,1,0,0.15
github,https://x.com/i/status/2102621681277620289,2026-09-23T04:50:48.000Z,zh,0,0,0.12
github,https://x.com/i/status/2102620318406000775,2026-09-23T04:45:23.000Z,ja,0,0,0.12
github,https://x.com/i/status/2102620309887345126,2026-09-23T04:45:21.000Z,zxx,0,0,0.1
github,https://x.com/i/status/2102619505440534632,2026-09-23T04:42:09.000Z,fr,0,0,0.12
github,https://x.com/i/status/2102619114124562686,2026-09-23T04:40:36.000Z,zxx,97,7,0.1
github,https://x.com/i/status/2102618704202878982,2026-09-23T04:38:58.000Z,en,3,0,0.14
github,https://x.com/i/status/2102617205015793666,2026-09-23T04:33:01.000Z,en,6,0,0.09
github,https://x.com/i/status/2102615937887399991,2026-09-23T04:27:58.000Z,en,0,0,0.13
github,https://x.com/i/status/2102615628784046514,2026-09-23T04:26:45.000Z,en,3,0,0.1
github,https://x.com/i/status/2102613994733469985,2026-09-23T04:20:15.000Z,zh,0,0,0.14
github,https://x.com/i/status/2102613941440684175,2026-09-23T04:20:02.000Z,zh,3,0,0.34
github,https://x.com/i/status/2102613341671665672,2026-09-23T04:17:39.000Z,en,0,0,0.1
github,https://x.com/i/status/2102612897620959633,2026-09-23T04:15:54.000Z,en,1,0,0.13
github,https://x.com/i/status/2102612580694904962,2026-09-23T04:14:38.000Z,zh,0,0,0.08
github,https://x.com/i/status/2102612171880366467,2026-09-23T04:13:01.000Z,ja,0,0,0.12
github,https://x.com/i/status/2102611623731147001,2026-09-23T04:10:50.000Z,en,0,0,0.17
github,https://x.com/i/status/2102611560565002346,2026-09-23T04:10:35.000Z,zh,1,0,0.11
github,https://x.com/i/status/2102610958501769497,2026-09-23T04:08:11.000Z,zh,0,0,0.1
github,https://x.com/i/status/2102610611720859691,2026-09-23T04:06:49.000Z,zxx,0,0,0.1
github,https://x.com/i/status/2102610411753447877,2026-09-23T04:06:01.000Z,zh,2,0,0.13
github,https://x.com/i/status/2102610187333067000,2026-09-23T04:05:07.000Z,ja,4,0,0.14
github,https://x.com/i/status/2102609945610879294,2026-09-23T04:04:10.000Z,en,0,0,0.31
github,https://x.com/i/status/2102609657462468704,2026-09-23T04:03:01.000Z,zxx,2,0,0.1
github,https://x.com/i/status/2102609070775566651,2026-09-23T04:00:41.000Z,en,0,0,0.09
github,https://x.com/i/status/2102608920162574745,2026-09-23T04:00:05.000Z,zh,20,3,0.12
github,https://x.com/i/status/2102608899690185208,2026-09-23T04:00:00.000Z,en,0,0,0.15
github,https://x.com/i/status/2102608168383901920,2026-09-23T03:57:06.000Z,ja,0,0,0.17
github,https://x.com/i/status/2102606917843722388,2026-09-23T03:52:08.000Z,zh,7,0,0.09
github,https://x.com/i/status/2102606360831840533,2026-09-23T03:49:55.000Z,zh,1,0,0.18
github,https://x.com/i/status/2102605673448267857,2026-09-23T03:47:11.000Z,en,1,1,0.14
github,https://x.com/i/status/2102604984399667438,2026-09-23T03:44:27.000Z,en,0,0,0.13
github,https://x.com/i/status/2102604714290622517,2026-09-23T03:43:23.000Z,en,0,0,0.26
github,https://x.com/i/status/2102604023547527423,2026-09-23T03:40:38.000Z,en,0,0,0.16
github,https://x.com/i/status/2102603491084574726,2026-09-23T03:38:31.000Z,en,0,0,0.14
github,https://x.com/i/status/2102602542438023550,2026-09-23T03:34:45.000Z,en,0,0,0.13
github,https://x.com/i/status/2102602164736840151,2026-09-23T03:33:15.000Z,en,3,0,0.14
github,https://x.com/i/status/2102601977519894735,2026-09-23T03:32:30.000Z,en,0,0,0.09
github,https://x.com/i/status/2102601822695297268,2026-09-23T03:31:53.000Z,fr,0,0,0.08
github,https://x.com/i/status/2102601779439718429,2026-09-23T03:31:43.000Z,pt,1,0,0.08
github,https://x.com/i/status/2102600661187592564,2026-09-23T03:27:16.000Z,en,0,0,0.07
github,https://x.com/i/status/2102600367871852793,2026-09-23T03:26:06.000Z,zh,10,1,0.19
github,https://x.com/i/status/2102599843319283955,2026-09-23T03:24:01.000Z,zxx,0,0,0.09
github,https://x.com/i/status/2102599531896652284,2026-09-23T03:22:47.000Z,ja,2,0,0.08
github,https://x.com/i/status/2102598991921959407,2026-09-23T03:20:38.000Z,en,0,0,0.17
github,https://x.com/i/status/2102598839219941653,2026-09-23T03:20:02.000Z,ja,1,0,0.17
github,https://x.com/i/status/2102598198191886551,2026-09-23T03:17:29.000Z,en,0,0,0.13
github,https://x.com/i/status/2102597605712879979,2026-09-23T03:15:08.000Z,ja,2,0,0.1
github,https://x.com/i/status/2102597572208775677,2026-09-23T03:15:00.000Z,en,67,6,0.21
github,https://x.com/i/status/2102597461592490008,2026-09-23T03:14:33.000Z,zh,0,0,0.38
github,https://x.com/i/status/2102597345162691003,2026-09-23T03:14:06.000Z,en,2,0,0.1
github,https://x.com/i/status/2102596736430604487,2026-09-23T03:11:40.000Z,en,0,0,0.05
github,https://x.com/i/status/2102596726758801911,2026-09-23T03:11:38.000Z,ja,0,0,0.13
github,https://x.com/i/status/2102596406926094838,2026-09-23T03:10:22.000Z,en,0,0,0.24
github,https://x.com/i/status/2102595207758020651,2026-09-23T03:05:36.000Z,en,0,0,0.05
github,https://x.com/i/status/2102595065956999429,2026-09-23T03:05:02.000Z,ja,5,0,0.13
github,https://x.com/i/status/2102594725811511386,2026-09-23T03:03:41.000Z,en,8,3,0.07
github,https://x.com/i/status/2102594610749120550,2026-09-23T03:03:14.000Z,ja,1,0,0.06
github,https://x.com/i/status/2102594457770262832,2026-09-23T03:02:37.000Z,vi,12,0,0.07
github,https://x.com/i/status/2102594368079061023,2026-09-23T03:02:16.000Z,en,0,0,0.12
github,https://x.com/i/status/2102594301142401279,2026-09-23T03:02:00.000Z,zh,1,0,0.11
github,https://x.com/i/status/2102593835838702063,2026-09-23T03:00:09.000Z,en,12,2,0.1
github,https://x.com/i/status/2102592701514371256,2026-09-23T02:55:38.000Z,en,0,0,0.34
github,https://x.com/i/status/2102592260152136059,2026-09-23T02:53:53.000Z,zh,61,3,0.1
github,https://x.com/i/status/2102592126412587502,2026-09-23T02:53:21.000Z,zh,1,0,0.08
github,https://x.com/i/status/2102591012732629041,2026-09-23T02:48:56.000Z,en,0,0,0.05
github,https://x.com/i/status/2102590846784717065,2026-09-23T02:48:16.000Z,en,4,2,0.17
github,https://x.com/i/status/2102590693143396839,2026-09-23T02:47:40.000Z,en,0,0,0.22
github,https://x.com/i/status/2102590528089194904,2026-09-23T02:47:00.000Z,en,48,31,0.18
github,https://x.com/i/status/2102589976492024099,2026-09-23T02:44:49.000Z,zxx,6,0,0.11
github,https://x.com/i/status/2102589797483376719,2026-09-23T02:44:06.000Z,en,1,0,0.18
github,https://x.com/i/status/2102588880839135438,2026-09-23T02:40:28.000Z,en,22,1,0.2
github,https://x.com/i/status/2102588704288346170,2026-09-23T02:39:45.000Z,en,0,0,0.1
github,https://x.com/i/status/2102588494283424207,2026-09-23T02:38:55.000Z,en,2,0,0.05
github,https://x.com/i/status/2102588419851600326,2026-09-23T02:38:38.000Z,zxx,0,0,0.1
github,https://x.com/i/status/2102588122189930615,2026-09-23T02:37:27.000Z,pt,105,3,0.08
github,https://x.com/i/status/2102587971459227857,2026-09-23T02:36:51.000Z,en,0,0,0.1
github,https://x.com/i/status/2102587895412666767,2026-09-23T02:36:33.000Z,zxx,5,2,0.09
github,https://x.com/i/status/2102587515022582225,2026-09-23T02:35:02.000Z,en,2,0,0.09
github,https://x.com/i/status/2102587397951361161,2026-09-23T02:34:34.000Z,en,1,0,0.2
github,https://x.com/i/status/2102587362588954967,2026-09-23T02:34:26.000Z,en,0,0,0.12
github,https://x.com/i/status/2102586303229604099,2026-09-23T02:30:13.000Z,en,0,0,0.06
github,https://x.com/i/status/2102586256828117328,2026-09-23T02:30:02.000Z,en,17,1,0.12
github,https://x.com/i/status/2102586248548188513,2026-09-23T02:30:00.000Z,en,0,0,0.08
github,https://x.com/i/status/2102586247650922850,2026-09-23T02:30:00.000Z,en,25,5,0.07
github,https://x.com/i/status/2102585604781605002,2026-09-23T02:27:26.000Z,ja,1,0,0.11
tdd,https://x.com/i/status/2102622135080349949,2026-09-23T04:52:36.000Z,en,1,0,0.75
tdd,https://x.com/i/status/2102608903284445571,2026-09-23T04:00:01.000Z,en,0,0,0.8
tdd,https://x.com/i/status/2102601972369211573,2026-09-23T03:32:29.000Z,en,0,0,0.22
tdd,https://x.com/i/status/2102584388328599972,2026-09-23T02:22:36.000Z,ko,4,0,0.06
tdd,https://x.com/i/status/2102542938379260188,2026-09-22T23:37:54.000Z,ko,2,0,0.45
tdd,https://x.com/i/status/2102520370976956687,2026-09-22T22:08:14.000Z,zxx,0,0,0.13
tdd,https://x.com/i/status/2102480327364968935,2026-09-22T19:29:06.000Z,en,1,0,0.45
tdd,https://x.com/i/status/2102439504778875336,2026-09-22T16:46:54.000Z,tr,38,2,0.45
tdd,https://x.com/i/status/2102423533129490774,2026-09-22T15:43:26.000Z,en,1,0,0.93
tdd,https://x.com/i/status/2102422115597328685,2026-09-22T15:37:48.000Z,en,1,0,0.2
tdd,https://x.com/i/status/2102420932203839726,2026-09-22T15:33:05.000Z,en,0,0,0.19
tdd,https://x.com/i/status/2102416603631792234,2026-09-22T15:15:53.000Z,en,10,0,0.2
tdd,https://x.com/i/status/2102413499531923784,2026-09-22T15:03:33.000Z,en,1,0,0.75
tdd,https://x.com/i/status/2102409276140450150,2026-09-22T14:46:46.000Z,en,116,6,0.05
tdd,https://x.com/i/status/2102407849880252630,2026-09-22T14:41:06.000Z,ko,19,2,0.13
tdd,https://x.com/i/status/2102387755666088394,2026-09-22T13:21:16.000Z,zh,164,29,0.33
tdd,https://x.com/i/status/2102377548294287804,2026-09-22T12:40:42.000Z,en,0,0,0.49
tdd,https://x.com/i/status/2102339619844960652,2026-09-22T10:09:59.000Z,es,0,0,0.77
tdd,https://x.com/i/status/2102300720636538946,2026-09-22T07:35:25.000Z,en,0,0,0.82
tdd,https://x.com/i/status/2102276456537547104,2026-09-22T05:59:00.000Z,ko,35,10,0.68
tdd,https://x.com/i/status/2102269592345493800,2026-09-22T05:31:43.000Z,en,4,1,0.42
tdd,https://x.com/i/status/2102219011727753280,2026-09-22T02:10:44.000Z,zh,0,0,0.61
tdd,https://x.com/i/status/2102218975870595086,2026-09-22T02:10:35.000Z,zh,0,0,0.41
tdd,https://x.com/i/status/2102218958384611797,2026-09-22T02:10:31.000Z,zh,0,0,0.56
tdd,https://x.com/i/status/2102112823757398054,2026-09-21T19:08:47.000Z,es,301,46,0.3
tdd,https://x.com/i/status/2102079023426015275,2026-09-21T16:54:28.000Z,en,4,0,0.21
tdd,https://x.com/i/status/2102077578416886143,2026-09-21T16:48:44.000Z,en,24,1,0.08
tdd,https://x.com/i/status/2102076519996706891,2026-09-21T16:44:31.000Z,ru,471,28,0.07
tdd,https://x.com/i/status/2102062603615043741,2026-09-21T15:49:13.000Z,en,6,2,0.14
tdd,https://x.com/i/status/2102006814619418957,2026-09-21T12:07:32.000Z,en,5,0,0.92
tdd,https://x.com/i/status/2101950291801186563,2026-09-21T08:22:56.000Z,zxx,2,1,0.18
tdd,https://x.com/i/status/2101945892224082091,2026-09-21T08:05:27.000Z,zh,0,0,0.35
tdd,https://x.com/i/status/2101910545347780943,2026-09-21T05:45:00.000Z,zh,5,0,0.75
tdd,https://x.com/i/status/2101877932817850381,2026-09-21T03:35:24.000Z,en,0,0,0.84
tdd,https://x.com/i/status/2101858022092120475,2026-09-21T02:16:17.000Z,ja,0,0,0.81
tdd,https://x.com/i/status/2101857995831562612,2026-09-21T02:16:11.000Z,en,1,0,0.49
tdd,https://x.com/i/status/2101841586027999259,2026-09-21T01:10:59.000Z,pt,4,1,0.4
tdd,https://x.com/i/status/2101832027955941436,2026-09-21T00:33:00.000Z,zh,5,1,0.91
tdd,https://x.com/i/status/2101825965957497314,2026-09-21T00:08:54.000Z,en,80,3,0.32
tdd,https://x.com/i/status/2101823890880348182,2026-09-21T00:00:40.000Z,ja,0,0,0.65
tdd,https://x.com/i/status/2101823807816392920,2026-09-21T00:00:20.000Z,ja,0,0,0.3
tdd,https://x.com/i/status/2101715300441817395,2026-09-20T16:49:10.000Z,en,291,24,0.33
tdd,https://x.com/i/status/2101675655331283022,2026-09-20T14:11:38.000Z,ja,0,0,0.67
tdd,https://x.com/i/status/2101654341316960260,2026-09-20T12:46:56.000Z,en,2,0,0.12
tdd,https://x.com/i/status/2101622994824986722,2026-09-20T10:42:22.000Z,zxx,10,3,0.14
tdd,https://x.com/i/status/2101514762358259836,2026-09-20T03:32:18.000Z,en,60,4,0.23
tdd,https://x.com/i/status/2101512117262139703,2026-09-20T03:21:47.000Z,en,2,0,0.89
tdd,https://x.com/i/status/2101493948917456960,2026-09-20T02:09:35.000Z,zh,3,1,0.03
tdd,https://x.com/i/status/2101438701050253630,2026-09-19T22:30:03.000Z,ja,0,0,0.73
tdd,https://x.com/i/status/2101431664056598678,2026-09-19T22:02:06.000Z,en,0,0,0.74
tdd,https://x.com/i/status/2101418526661587027,2026-09-19T21:09:53.000Z,zxx,1,0,0.33
tdd,https://x.com/i/status/2101408219713122682,2026-09-19T20:28:56.000Z,en,3,0,0.18
tdd,https://x.com/i/status/2101405366475198549,2026-09-19T20:17:36.000Z,en,1,0,0.02
tdd,https://x.com/i/status/2101324820512231859,2026-09-19T14:57:32.000Z,en,0,0,0.76
tdd,https://x.com/i/status/2101320301695160468,2026-09-19T14:39:35.000Z,en,9,0,0.07
tdd,https://x.com/i/status/2101317894088843407,2026-09-19T14:30:01.000Z,en,59,12,0.27
tdd,https://x.com/i/status/2101288603137749338,2026-09-19T12:33:37.000Z,en,3,0,0.43
tdd,https://x.com/i/status/2101252294234829250,2026-09-19T10:09:20.000Z,en,24,0,0.17
tdd,https://x.com/i/status/2101202267273920532,2026-09-19T06:50:33.000Z,en,2,0,0.47
tdd,https://x.com/i/status/2101191216285245952,2026-09-19T06:06:38.000Z,en,8,0,0.06
tdd,https://x.com/i/status/2101162780812603761,2026-09-19T04:13:39.000Z,zh,0,0,0.84
tdd,https://x.com/i/status/2101146387736142138,2026-09-19T03:08:30.000Z,zh,120,35,0.05
tdd,https://x.com/i/status/2101135766705623482,2026-09-19T02:26:18.000Z,zxx,1,0,0.2
tdd,https://x.com/i/status/2101031198638391747,2026-09-18T19:30:47.000Z,en,0,0,0.24
tdd,https://x.com/i/status/2101021545141350586,2026-09-18T18:52:26.000Z,pt,1,0,0.24
tdd,https://x.com/i/status/2100994564286808413,2026-09-18T17:05:13.000Z,en,2,0,0.7
tdd,https://x.com/i/status/2100994300880322689,2026-09-18T17:04:10.000Z,en,0,0,0.87
tdd,https://x.com/i/status/2100937134739800237,2026-09-18T13:17:01.000Z,es,1,0,0.51
tdd,https://x.com/i/status/2100878627466527135,2026-09-18T09:24:31.000Z,ja,0,0,0.3
tdd,https://x.com/i/status/2100872995052868083,2026-09-18T09:02:09.000Z,en,0,0,0.29
tdd,https://x.com/i/status/2100865409155232121,2026-09-18T08:32:00.000Z,es,39,3,0.16
tdd,https://x.com/i/status/2100860626977669123,2026-09-18T08:13:00.000Z,ja,5,0,0.39
tdd,https://x.com/i/status/2100834129533165729,2026-09-18T06:27:42.000Z,en,0,0,0.09
tdd,https://x.com/i/status/2100812068463280346,2026-09-18T05:00:02.000Z,ja,194,15,0.24
tdd,https://x.com/i/status/2100808941718417822,2026-09-18T04:47:37.000Z,en,3,0,0.22
tdd,https://x.com/i/status/2100739622469075161,2026-09-18T00:12:10.000Z,zxx,5,0,0.22
tdd,https://x.com/i/status/2100723750941700108,2026-09-17T23:09:06.000Z,ja,0,0,0.2
tdd,https://x.com/i/status/2100712729753383397,2026-09-17T22:25:18.000Z,en,3,0,0.23
tdd,https://x.com/i/status/2100652927526273525,2026-09-17T18:27:40.000Z,en,1,0,0.09
tdd,https://x.com/i/status/2100620056665424243,2026-09-17T16:17:03.000Z,en,0,0,0.57
tdd,https://x.com/i/status/2100611856146538736,2026-09-17T15:44:28.000Z,en,0,0,0.25
tdd,https://x.com/i/status/2100567616217653336,2026-09-17T12:48:41.000Z,en,0,0,0.72
tdd,https://x.com/i/status/2100562884925489630,2026-09-17T12:29:52.000Z,zh,0,0,0.7
tdd,https://x.com/i/status/2100560279209979934,2026-09-17T12:19:31.000Z,zh,164,38,0.61
tdd,https://x.com/i/status/2100558851862917454,2026-09-17T12:13:51.000Z,fr,1,0,0.14
tdd,https://x.com/i/status/2100552159217508491,2026-09-17T11:47:15.000Z,en,3,0,0.08
tdd,https://x.com/i/status/2100551678986477957,2026-09-17T11:45:21.000Z,en,0,0,0.25
tdd,https://x.com/i/status/2100549519083499822,2026-09-17T11:36:46.000Z,fr,1,0,0.58
tdd,https://x.com/i/status/2100549218117022176,2026-09-17T11:35:34.000Z,en,1129,92,0.33
tdd,https://x.com/i/status/2100533042460938737,2026-09-17T10:31:17.000Z,ja,0,0,0.46
tdd,https://x.com/i/status/2100532718538744028,2026-09-17T10:30:00.000Z,en,34,3,0.72
tdd,https://x.com/i/status/2100473730510344508,2026-09-17T06:35:36.000Z,en,3,0,0.65
tdd,https://x.com/i/status/2100428393544343641,2026-09-17T03:35:27.000Z,ja,3,0,0.1
tdd,https://x.com/i/status/2100419522125582637,2026-09-17T03:00:12.000Z,zxx,2,0,0.21
tdd,https://x.com/i/status/2100409516345225387,2026-09-17T02:20:27.000Z,zh,1,0,0.09
tdd,https://x.com/i/status/2100362889555296345,2026-09-16T23:15:10.000Z,en,2,0,0.88
tdd,https://x.com/i/status/2100362882282393835,2026-09-16T23:15:08.000Z,en,2,1,0.87
tdd,https://x.com/i/status/2100336177295618248,2026-09-16T21:29:01.000Z,en,3,1,0.28
tdd,https://x.com/i/status/2100332717829185985,2026-09-16T21:15:16.000Z,pt,4,2,0.1
tdd,https://x.com/i/status/2100260798115258417,2026-09-16T16:29:29.000Z,en,2,0,0.17
ontology,https://x.com/i/status/2102596403063312804,2026-09-23T03:10:21.000Z,en,0,0,0.11
ontology,https://x.com/i/status/2102583425106358656,2026-09-23T02:18:47.000Z,en,0,0,0.1
ontology,https://x.com/i/status/2102582976739733531,2026-09-23T02:17:00.000Z,zh,0,0,0.72
ontology,https://x.com/i/status/2102575711462809763,2026-09-23T01:48:08.000Z,ja,10,1,0.69
ontology,https://x.com/i/status/2102550332496621965,2026-09-23T00:07:17.000Z,en,0,0,0.67
ontology,https://x.com/i/status/2102511531489730746,2026-09-22T21:33:06.000Z,zxx,8,1,0.11
ontology,https://x.com/i/status/2102463678490775822,2026-09-22T18:22:57.000Z,en,0,0,0.73
ontology,https://x.com/i/status/2102458755741102081,2026-09-22T18:03:23.000Z,zxx,0,0,0.15
ontology,https://x.com/i/status/2102457343577600197,2026-09-22T17:57:47.000Z,es,0,0,0.59
ontology,https://x.com/i/status/2102454273376202780,2026-09-22T17:45:35.000Z,en,72,9,0.6
ontology,https://x.com/i/status/2102451424076451858,2026-09-22T17:34:15.000Z,en,0,0,0.02
ontology,https://x.com/i/status/2102450604761076198,2026-09-22T17:31:00.000Z,en,0,0,0.02
ontology,https://x.com/i/status/2102449341344669886,2026-09-22T17:25:59.000Z,en,0,0,0.78
ontology,https://x.com/i/status/2102447825087013032,2026-09-22T17:19:57.000Z,en,0,1,0.04
ontology,https://x.com/i/status/2102444353432236425,2026-09-22T17:06:10.000Z,en,97,17,0.03
ontology,https://x.com/i/status/2102437143746621629,2026-09-22T16:37:31.000Z,en,5,1,0.14
ontology,https://x.com/i/status/2102423683252015207,2026-09-22T15:44:01.000Z,en,0,0,0.71
ontology,https://x.com/i/status/2102404919181619467,2026-09-22T14:29:28.000Z,en,0,0,0.82
ontology,https://x.com/i/status/2102357547965702469,2026-09-22T11:21:14.000Z,en,0,0,0.83
ontology,https://x.com/i/status/2102353907561165142,2026-09-22T11:06:46.000Z,zxx,0,0,0.19
ontology,https://x.com/i/status/2102353626861834709,2026-09-22T11:05:39.000Z,en,0,0,0.71
ontology,https://x.com/i/status/2102337968459358651,2026-09-22T10:03:25.000Z,en,1,0,0.85
ontology,https://x.com/i/status/2102306430812672096,2026-09-22T07:58:06.000Z,en,1,0,0.81
ontology,https://x.com/i/status/2102282393365479926,2026-09-22T06:22:35.000Z,en,2,0,0.85
ontology,https://x.com/i/status/2102233651635519842,2026-09-22T03:08:54.000Z,en,2,0,0.9
ontology,https://x.com/i/status/2102230131724923104,2026-09-22T02:54:55.000Z,en,0,0,0.89
ontology,https://x.com/i/status/2102228001719263289,2026-09-22T02:46:27.000Z,en,1,0,0.74
ontology,https://x.com/i/status/2102221399565938708,2026-09-22T02:20:13.000Z,en,0,0,0.85
ontology,https://x.com/i/status/2102218327104127156,2026-09-22T02:08:01.000Z,en,0,0,0.87
ontology,https://x.com/i/status/2102217358253367411,2026-09-22T02:04:10.000Z,en,0,0,0.75
ontology,https://x.com/i/status/2102215344798523776,2026-09-22T01:56:10.000Z,en,0,0,0.85
ontology,https://x.com/i/status/2102204230564188437,2026-09-22T01:12:00.000Z,en,0,0,0.83
ontology,https://x.com/i/status/2102198757785792631,2026-09-22T00:50:15.000Z,en,3,2,0.33
ontology,https://x.com/i/status/2102192671452516802,2026-09-22T00:26:04.000Z,en,2,0,0.6
ontology,https://x.com/i/status/2102192613038411884,2026-09-22T00:25:50.000Z,en,3,0,0.1
ontology,https://x.com/i/status/2102190921442033824,2026-09-22T00:19:07.000Z,en,2,0,0.03
ontology,https://x.com/i/status/2102180826419167673,2026-09-21T23:39:00.000Z,en,8,0,0.47
ontology,https://x.com/i/status/2102166829007323180,2026-09-21T22:43:23.000Z,en,150,9,0.34
ontology,https://x.com/i/status/2102164901468721468,2026-09-21T22:35:43.000Z,en,1,0,0.82
ontology,https://x.com/i/status/2102163599536091529,2026-09-21T22:30:33.000Z,en,1,0,0.03
ontology,https://x.com/i/status/2102161417000432087,2026-09-21T22:21:52.000Z,zxx,2,0,0.09
ontology,https://x.com/i/status/2102159432742207693,2026-09-21T22:13:59.000Z,en,66,12,0.03
ontology,https://x.com/i/status/2102153915643076808,2026-09-21T21:52:04.000Z,zxx,4,3,0.08
ontology,https://x.com/i/status/2102138940237242847,2026-09-21T20:52:33.000Z,en,0,0,0.05
ontology,https://x.com/i/status/2102123711155655063,2026-09-21T19:52:02.000Z,en,0,0,0.81
ontology,https://x.com/i/status/2102122630614843781,2026-09-21T19:47:45.000Z,en,7,0,0.04
ontology,https://x.com/i/status/2102117539841188016,2026-09-21T19:27:31.000Z,en,0,0,0.72
ontology,https://x.com/i/status/2102116295298675148,2026-09-21T19:22:34.000Z,en,0,0,0.49
ontology,https://x.com/i/status/2102108437777908207,2026-09-21T18:51:21.000Z,zh,48,2,0.67
ontology,https://x.com/i/status/2102106093912801673,2026-09-21T18:42:02.000Z,en,16,5,0.03
ontology,https://x.com/i/status/2102104280568352999,2026-09-21T18:34:50.000Z,zh,30,1,0.4
ontology,https://x.com/i/status/2102102684308570130,2026-09-21T18:28:29.000Z,en,0,0,0.2
ontology,https://x.com/i/status/2102099298716660223,2026-09-21T18:15:02.000Z,en,1046,124,0.78
ontology,https://x.com/i/status/2102096552193868088,2026-09-21T18:04:07.000Z,en,8,0,0.18
ontology,https://x.com/i/status/2102094989958545785,2026-09-21T17:57:55.000Z,zxx,0,0,0.13
ontology,https://x.com/i/status/2102087809423302952,2026-09-21T17:29:23.000Z,en,0,0,0.77
ontology,https://x.com/i/status/2102074236957495596,2026-09-21T16:35:27.000Z,en,1,0,0.78
ontology,https://x.com/i/status/2102057663454667153,2026-09-21T15:29:35.000Z,en,19,0,0.53
ontology,https://x.com/i/status/2102035121939558609,2026-09-21T14:00:01.000Z,en,1,0,0.49
ontology,https://x.com/i/status/2102035117934104867,2026-09-21T14:00:00.000Z,en,0,0,0.3
ontology,https://x.com/i/status/2102034611174019225,2026-09-21T13:57:59.000Z,ja,1,0,0.55
ontology,https://x.com/i/status/2102002149773418980,2026-09-21T11:49:00.000Z,en,0,0,0.21
ontology,https://x.com/i/status/2101995687827460493,2026-09-21T11:23:19.000Z,en,42,1,0.1
ontology,https://x.com/i/status/2101993808179413230,2026-09-21T11:15:51.000Z,en,5,1,0.05
ontology,https://x.com/i/status/2101964899832213765,2026-09-21T09:20:59.000Z,en,2,1,0.05
ontology,https://x.com/i/status/2101962387637129221,2026-09-21T09:11:00.000Z,ko,0,0,0.11
ontology,https://x.com/i/status/2101957649638019387,2026-09-21T08:52:10.000Z,en,1,0,0.8
ontology,https://x.com/i/status/2101948810884968481,2026-09-21T08:17:03.000Z,en,10,5,0.79
ontology,https://x.com/i/status/2101948801066106902,2026-09-21T08:17:01.000Z,en,152,22,0.75
ontology,https://x.com/i/status/2101948426757849144,2026-09-21T08:15:31.000Z,en,1,0,0.8
ontology,https://x.com/i/status/2101934365026439369,2026-09-21T07:19:39.000Z,zxx,1,1,0.14
ontology,https://x.com/i/status/2101932642312835529,2026-09-21T07:12:48.000Z,zxx,1,1,0.13
ontology,https://x.com/i/status/2101930598478590124,2026-09-21T07:04:41.000Z,en,0,0,0.8
ontology,https://x.com/i/status/2101925393322091005,2026-09-21T06:44:00.000Z,en,299,46,0.18
ontology,https://x.com/i/status/2101923590467698824,2026-09-21T06:36:50.000Z,en,33,8,0.06
ontology,https://x.com/i/status/2101917493887676570,2026-09-21T06:12:36.000Z,en,11,0,0.51
ontology,https://x.com/i/status/2101902494473580724,2026-09-21T05:13:00.000Z,en,2,0,0.71
ontology,https://x.com/i/status/2101900642419933681,2026-09-21T05:05:39.000Z,en,1,0,0.73
